datetime,open,high,low,close,volume
2023-12-22 19:15:00,92737,92770,92731,92770,34
2023-12-22 19:30:00,92770,92780,92762,92776,6
2023-12-22 19:45:00,92780,92790,92771,92771,41
2023-12-22 20:00:00,92790,92790,92772,92772,7
2023-12-22 20:15:00,92772,92780,92772,92780,9
2023-12-22 20:30:00,92768,92768,92698,92710,24
2023-12-22 20:45:00,92710,92710,92701,92701,19
2023-12-22 21:00:00,92684,92684,92650,92674,15
2023-12-22 21:15:00,92680,92691,92680,92680,9
2023-12-22 21:30:00,92687,92687,92687,92687,5
2023-12-22 21:45:00,92680,92695,92605,92694,17
2023-12-22 22:00:00,92674,92692,92665,92690,10
2023-12-22 22:15:00,92692,92692,92690,92690,14
2023-12-22 22:30:00,92692,92709,92692,92709,11
2023-12-22 22:45:00,92709,92709,92702,92702,11
2023-12-22 23:00:00,92714,92714,92714,92714,1
2023-12-22 23:30:00,92661,92708,92661,92708,9
2023-12-22 23:45:00,92636,92643,92636,92638,4
2023-12-25 08:45:00,92715,92715,92600,92600,8
2023-12-25 09:00:00,92600,92635,92500,92624,53
2023-12-25 09:15:00,92625,92752,92625,92752,37
2023-12-25 09:30:00,92800,92800,92687,92772,45
2023-12-25 09:45:00,92702,92735,92702,92735,3
2023-12-25 10:00:00,92698,92817,92698,92817,236
2023-12-25 10:15:00,92817,92967,92817,92947,266
2023-12-25 10:30:00,92977,93018,92924,93007,545
2023-12-25 10:45:00,93076,93195,93031,93145,1561
2023-12-25 11:00:00,93176,93320,93125,93301,1069
2023-12-25 11:15:00,93289,93345,93139,93139,1595
2023-12-25 11:30:00,93125,93187,93104,93187,38
2023-12-25 11:45:00,93212,93213,93037,93048,106
2023-12-25 12:00:00,93050,93085,92957,92957,419
2023-12-25 12:15:00,92960,92968,92849,92849,449
2023-12-25 12:30:00,92883,92883,92819,92852,157
2023-12-25 12:45:00,92883,92917,92700,92704,555
2023-12-25 13:00:00,92700,92700,92620,92678,73
2023-12-25 13:15:00,92654,92654,92448,92465,244
2023-12-25 13:30:00,92417,92496,92402,92459,194
2023-12-25 13:45:00,92473,92550,92362,92545,266
2023-12-25 14:00:00,92537,92579,92508,92520,332
2023-12-25 14:15:00,92520,92520,92320,92362,237
2023-12-25 14:30:00,92377,92488,92377,92407,44
2023-12-25 14:45:00,92466,92480,92402,92452,179
2023-12-25 15:00:00,92470,92500,92350,92353,113
2023-12-25 15:15:00,92391,92438,92320,92356,120
2023-12-25 15:30:00,92406,92510,92344,92406,96
2023-12-25 15:45:00,92414,92414,92344,92401,200
2023-12-25 16:00:00,92370,92397,92360,92372,44
2023-12-25 16:15:00,92372,92490,92275,92446,133
2023-12-25 16:30:00,92414,92414,92240,92246,542
2023-12-25 16:45:00,92258,92321,92140,92250,181
2023-12-25 17:00:00,92230,92321,92230,92289,84
2023-12-25 17:15:00,92285,92289,92154,92280,203
2023-12-25 17:30:00,92285,92327,92233,92310,95
2023-12-25 17:45:00,92302,92302,92155,92205,52
2023-12-25 18:00:00,92191,92407,92157,92407,92
2023-12-25 18:15:00,92412,92450,92297,92438,54
2023-12-25 18:30:00,92382,92430,92336,92373,27
2023-12-25 18:45:00,92394,92409,92367,92377,17
2023-12-25 19:00:00,92360,92390,92200,92246,65
2023-12-25 19:15:00,92262,92325,92245,92245,49
2023-12-25 19:30:00,92247,92291,92237,92291,9
2023-12-25 19:45:00,92307,92424,92275,92356,32
2023-12-25 20:00:00,92316,92343,92285,92285,25
2023-12-25 20:15:00,92290,92345,92290,92290,61
2023-12-25 20:30:00,92308,92316,92303,92316,25
2023-12-25 20:45:00,92329,92329,92329,92329,2
2023-12-25 21:00:00,92329,92329,92323,92323,2
2023-12-25 21:15:00,92320,92320,92299,92299,35
2023-12-25 21:45:00,92295,92295,92295,92295,1
2023-12-25 22:15:00,92290,92295,92271,92271,12
2023-12-25 22:30:00,92262,92267,92262,92267,9
